0.9859
0.92543
0.8944
0.80448
0.77168
0.64994
0.58789
0.58828
0.51326
0.48525
0.48343
0.40411
0.36811
0.35205
0.31378
0.29099
0.26525
0.24233
0.21037
0.19634
0.19188
0.18912
0.1864
0.18359
0.17381
0.16347
0.15103
0.15013
0.15457
0.14973
0.14212
0.1346
0.12551
0.11679
0.1129
0.11053
0.1102
0.11098
0.11176
0.11279
0.11485
0.11703
0.11945
0.12199
0.12459
0.12711
0.12893
0.13105
0.13324
0.13554
0.13884
0.14215
0.14551
0.15233
0.16175
0.18231
0.21246
0.22676
0.27571
0.32604
0.36919
0.45267
0.48271
0.56117
0.63643
0.69779
0.67313
0.70971
0.70597
0.72978
0.72669
0.71127
0.68045
0.66183
0.64022
0.60803
0.57322
0.54591
0.52046
0.46329
0.44275
0.42904
0.4109
0.37311
0.34731
0.3334
0.31441
0.29163
0.27918
0.27002
0.25222
0.26037
0.23896
0.22348
0.21688
0.20811
0.1966
0.19433
0.19451
0.19505
0.18775
0.17855
0.17055
0.16643
0.16259
0.15895
0.15547
0.15296
0.15079
0.14897
0.14774
0.14744
0.14723
0.14718
0.14624
0.14584
0.14827
0.15134
0.15441
0.16028
0.16884
0.17756
0.17972
0.18205
0.18785
0.19322
0.22264
0.22708
0.24259
0.2536
0.26274
0.27029
0.28349
0.29591
0.3101
0.32141
0.33451
0.34838
0.3705
0.3876
0.39597
0.44563
0.46671
0.49073
0.51165
0.54765
0.58592
0.57882
0.5535
0.61102
0.59394
0.54929
0.52861
0.49328
0.49358
0.43094
0.37585
0.36242
0.34738
0.33624
0.30951
0.28311
0.27185
0.26346
0.25547
0.24778
0.24111
0.2392
0.23927
0.23966
0.2398
0.23941
0.24082
0.24222
0.24564
0.25193
0.25822
0.27193
0.27897
0.28757
0.298
0.31038
0.32365
0.33779
0.35057
0.37146
0.39967
0.41647
0.43457
0.46884
0.4929
0.53195
0.5987
0.63009
0.68218
0.73511
0.76804
0.82055
0.83647
0.8494
0.8617
0.89943
0.89364
0.87003
0.82531
0.70898
0.63698
0.58894
0.51078
0.46047
0.40614
0.37861
0.30897
0.23451
0.21615
0.18515
0.1678
0.16575
0.14807
0.129
0.12289
0.11641
0.094644
0.093131
0.091859
0.090682
0.085337
0.07941
0.078385
0.078087
0.077291
0.076252
0.076112
0.07662
0.078239
0.08059
0.083487
0.086445
0.089369
0.09344
0.098506
0.10088
0.10466
0.10892
0.11328
0.11761
0.12068
0.12404
0.12846
0.1345
0.14064
0.14582
0.15012
0.15469
0.16163
0.16951
0.1779
0.18668
0.19409
0.20072
0.20816
0.21571
0.21679
0.22683
0.23783
0.25528
0.27713
0.28057
0.30991
0.32912
0.34899
0.37075
0.39737
0.41641
0.44947
0.47183
0.49438
0.51609
0.54982
0.57915
0.63472
0.64363
0.6701
0.703
0.72259
0.73406
0.72916
0.72576
0.698
0.66438
0.65331
0.56815
0.50615
0.41739
0.39251
0.34584
0.29682
0.26783
0.26542
0.20611
0.16728
0.15369
0.14089
0.12611
0.094939
0.090984
0.084896
0.075013
0.065277
0.059886
0.054974
0.040747
0.03673
0.032936
0.029459
0.025982
0.022622
0.019728
0.016739
0.012822
0.0090408
0.0064784
0.0067612
0.0071112
0.0074612
0.0078642
0.0095462
0.012978
0.01641
0.019842
0.023469
0.027297
0.032314
0.04095
0.046402
0.051468
0.056652
0.062435
0.069175
0.079305
0.090214
0.09417
0.098841
0.13303
0.1682
0.19928
0.22782
0.24199
0.29398
0.3317
0.37238
0.38157
0.48573
0.55078
0.58256
0.70518
0.78532
0.85986
0.96453
1
